
测试1,#genre#
精品萌宠,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226245/index.m3u8
咪咕篮球,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226243/index.m3u8
咪咕视频,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226238/index.m3u8
咪咕视频2,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226241/index.m3u8
咪咕体验,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226240/index.m3u8
型动计划,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226261/index.m3u8

综艺,#genre#

欢乐送,http://epg.112114.xyz/douyu/9273031
欢乐集结号,http://epg.112114.xyz/douyu/9067836
开心麻花街,http://epg.112114.xyz/douyu/9374862
开心麻花,http://akm-tct.douyucdn.cn/live/10153463r0oBSmAG.flv?uuid=
贾玲小品,http://akm-tct.douyucdn.cn/live/10419541rxcqvj7p.flv?uuid=
宋小宝,http://epg.112114.xyz/douyu/9817729
许君聪,http://akm-tct.douyucdn.cn/live/10419558r3UN1cKx.flv?uuid=
相声小品,http://epg.112114.xyz/douyu/9286868

综艺,#genre#
网课试播,http://epg.112114.xyz/douyu/9553127
看鉴历史,http://epg.112114.xyz/douyu/9498431
魔术飞哥,http://epg.112114.xyz/douyu/517915
环球记录,http://epg.112114.xyz/douyu/601930
国防时报,http://epg.112114.xyz/douyu/9680887
科工力量,http://epg.112114.xyz/douyu/9748966
生活大漂亮,http://epg.112114.xyz/douyu/9332113

美女,#genre#

音乐黄霄雲,http://txtest-xp2p.p2p.huya.com/src/1199540156392-1199540156392-5344145377400455168-2399080436240-10057-A-0-1.xs
SM偶像联赛,http://txtest-xp2p.p2p.huya.com/src/1447745616-1447745616-6218020073647374336-4917028504-10057-A-0-1.xs
斗鱼美女,https://txmov2.a.kwimgs.com/upic/2021/11/15/11/BMjAyMTExMTUxMTEyNDVfMjUzNzUyNTEyOF82MDkwNTM3MzY3NF8wXzM=_b_Bb1c8157f61cfbf1736be442040b93134.mp4?tag=1-1637124583-std-1-qav3oagqzv-824966656f766966&clientCacheKey=3xpd4vwzhdekbgy_b.mp4&tt=b&di=529d11df&bp=12681
	
 YY直播,#genre
小姐姐轮播直播点击换,http://wmsp.cc/video.php
抖音轮播直播点击切换,http://mmitv.top/test/douyin.php?id=top
花椒轮播直播点击切换,http://mmitv.top/test/hjzb.php?id=top
6间房轮播直播点击切换,http://mmitv.top/test/6room.php?id=top
千帆轮播直播点击切换,http://mmitv.top/test/qf56.php?id=top
我秀轮播直播点击切换,http://mmitv.top/test/woxiu.php?id=top
快手轮播直播点击切换,http://mmitv.top/test/ks.php
网络热门歌曲点击切换,https://api.vvhan.com/api/rand.music?sort=%E7%83%AD%E6%AD%8C%E6%A6%9C
	
YY舞蹈993热舞不断,http://mmitv.top/pltv/yy.php?id=22490906
温馨美人兰梦莎,http://mmitv.top/pltv/yy.php?id=90144176
性感尤物S曲线娅儿,http://mmitv.top/pltv/yy.php?id=23239341
幻影忆小璇正在直播,http://mmitv.top/pltv/yy.php?id=1451539771
天生媚骨舞媚娘,http://mmitv.top/pltv/yy.php?id=91398488
江南才女高梦云,http://mmitv.top/pltv/yy.php?id=57092721
动感热舞初夏,http://mmitv.top/pltv/yy.php?id=44792132
性感御姐小影正在热舞,http://mmitv.top/pltv/yy.php?id=35340121
成都热舞沫沫o正在直播,http://mmitv.top/pltv/yy.php?id=34138567
距离0.3，正在热舞中,http://mmitv.top/pltv/yy.php?id=33057051
